      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    1964   2.685   4.469   8.465    15.619
  -121.11    38.85    1965   2.997   4.293   8.456    15.745
  -121.11    38.85    1966   3.119   4.256   8.447    15.821
  -121.11    38.85    1967   3.161   4.112   8.467    15.740
  -121.11    38.85    1968   3.345   3.953   8.468    15.766
  -121.11    38.85    1969   3.559   3.813   8.473    15.845
  -121.11    38.85    1970   3.607   3.791   8.478    15.876
  -121.11    38.85    1971   3.510   3.719   8.481    15.711
  -121.11    38.85    1972   3.582   3.668   8.483    15.732
  -121.11    38.85    1973   3.785   3.549   8.473    15.807
  -121.11    38.85    1974   3.830   3.544   8.461    15.836
  -121.11    38.85    1975   3.918   3.499   8.455    15.871
  -121.11    38.85    1976   4.031   3.394   8.451    15.876
  -121.11    38.85    1977   4.122   3.280   8.447    15.849
